log_prob_true,time_log_prob,loss,log_prob,val_log_prob_true,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,val_loss_jacobian_u,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,val_log_prob_p,val_kl_distance,time_forward
-4.907322406768799,5.251922607421875,6.356510162353516,-6.356510162353516,-4.907322406768799,5.251922607421875,6.356510162353516,-6.356510162353516,nan,nan,0,7,,,,,,,,,
-4.907322406768799,7.496262073516846,6.12144136428833,-6.12144136428833,-4.907322406768799,7.4962615966796875,6.12144136428833,-6.12144136428833,,,1,15,16.743927001953125,0.0021991729736328125,-11.464441299438477,6.306610584259033,16.743927001953125,0.0021991729736328125,-11.464441299438477,6.306610584259033,
-4.907322406768799,4.1947174072265625,5.90951681137085,-5.90951681137085,-4.907322406768799,4.1947174072265625,5.90951681137085,-5.90951681137085,,,2,23,,,,,,,,,
-4.907322406768799,4.8409271240234375,5.7434186935424805,-5.7434186935424805,-4.907322406768799,4.8409271240234375,5.7434186935424805,-5.7434186935424805,,,3,31,,,,,,,,,
-4.907322406768799,3.4572598934173584,5.536881446838379,-5.536881446838379,-4.907322406768799,3.4572601318359375,5.536881446838379,-5.536881446838379,,,4,39,,,,,,,,,
-4.907322406768799,4.43115234375,5.357326030731201,-5.357326030731201,-4.907322406768799,4.43115234375,5.357326030731201,-5.357326030731201,nan,nan,5,47,,,,,,,,,
,,3.135549306869507,-3.135549306869507,,,,,,,6,49,,,,,,,,,1.5764617919921875
-4.907322406768799,3.8687896728515625,5.27463436126709,-5.27463436126709,-4.907322406768799,3.8687896728515625,5.27463436126709,-5.27463436126709,,,6,55,,,,,,,,,
-4.907322406768799,3.8701627254486084,5.1836771965026855,-5.1836771965026855,-4.907322406768799,3.8701629638671875,5.1836771965026855,-5.1836771965026855,,,7,63,,,,,,,,,
-4.907322406768799,5.3507232666015625,5.131171226501465,-5.131171226501465,-4.907322406768799,5.3507232666015625,5.131171226501465,-5.131171226501465,,,8,71,,,,,,,,,
-4.907322406768799,4.995880126953125,5.092563629150391,-5.092563629150391,-4.907322406768799,4.995880126953125,5.092563629150391,-5.092563629150391,,,9,79,,,,,,,,,
-4.907322406768799,3.215484619140625,5.066537380218506,-5.066537380218506,-4.907322406768799,3.215484619140625,5.066537380218506,-5.066537380218506,nan,nan,10,87,,,,,,,,,
-4.907322406768799,5.933380126953125,5.046359539031982,-5.046359539031982,-4.907322406768799,5.933380126953125,5.046359539031982,-5.046359539031982,,,11,95,15.13214111328125,0.0011522769927978516,-5.379305839538574,0.38051122426986694,15.13214111328125,0.0011522769927978516,-5.379305839538574,0.38051122426986694,
,,2.850404739379883,-2.850404739379883,,,,,,,12,99,,,,,,,,,1.9435882568359375
-4.907322406768799,3.7918853759765625,5.031728267669678,-5.031728267669678,-4.907322406768799,3.7918853759765625,5.031728267669678,-5.031728267669678,,,12,103,,,,,,,,,
-4.907322406768799,3.765869140625,5.0191850662231445,-5.0191850662231445,-4.907322406768799,3.765869140625,5.0191850662231445,-5.0191850662231445,,,13,111,,,,,,,,,
-4.907322406768799,3.354339599609375,5.009797096252441,-5.009797096252441,-4.907322406768799,3.354339599609375,5.009797096252441,-5.009797096252441,,,14,119,,,,,,,,,
-4.907322406768799,8.77532958984375,4.999166011810303,-4.999166011810303,-4.907322406768799,8.77532958984375,4.999166011810303,-4.999166011810303,nan,nan,15,127,,,,,,,,,
-4.907322406768799,5.1441192626953125,4.990765571594238,-4.990765571594238,-4.907322406768799,5.1441192626953125,4.990765571594238,-4.990765571594238,,,16,135,,,,,,,,,
-4.907322406768799,4.7202301025390625,4.983813285827637,-4.983813285827637,-4.907322406768799,4.7202301025390625,4.983813285827637,-4.983813285827637,,,17,143,,,,,,,,,
,,2.748629093170166,-2.748629093170166,,,,,,,18,149,,,,,,,,,1.829833984375
-4.907322406768799,4.4765472412109375,4.9790449142456055,-4.9790449142456055,-4.907322406768799,4.4765472412109375,4.9790449142456055,-4.9790449142456055,,,18,151,,,,,,,,,
