log_prob_true,time_log_prob,loss,log_prob,val_log_prob_true,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,val_loss_jacobian_u,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,val_log_prob_p,val_kl_distance,time_forward
-4.907322406768799,3.253021240234375,6.397918701171875,-6.397918701171875,-4.907322406768799,3.253021240234375,6.397918701171875,-6.397918701171875,nan,nan,0,7,,,,,,,,,
-4.907322406768799,2.9692840576171875,6.290537357330322,-6.290537357330322,-4.907322406768799,2.9692840576171875,6.290537357330322,-6.290537357330322,,,1,15,12.637940406799316,0.0032564401626586914,-12.481724739074707,7.432436943054199,12.637939453125,0.0032564401626586914,-12.481724739074707,7.432436943054199,
-4.907322406768799,4.9872589111328125,6.164059162139893,-6.164059162139893,-4.907322406768799,4.9872589111328125,6.164059162139893,-6.164059162139893,,,2,23,,,,,,,,,
-4.907322406768799,2.500152587890625,6.012715816497803,-6.012715816497803,-4.907322406768799,2.500152587890625,6.012715816497803,-6.012715816497803,,,3,31,,,,,,,,,
-4.907322406768799,3.515472412109375,5.854298114776611,-5.854298114776611,-4.907322406768799,3.515472412109375,5.854298114776611,-5.854298114776611,,,4,39,,,,,,,,,
-4.907322406768799,2.7447509765625,5.715744495391846,-5.715744495391846,-4.907322406768799,2.7447509765625,5.715744495391846,-5.715744495391846,nan,nan,5,47,,,,,,,,,
,,3.4708993434906006,-3.4708993434906006,,,,,,,6,49,,,,,,,,,0.7286834716796875
-4.907322406768799,2.42340087890625,5.593282699584961,-5.593282699584961,-4.907322406768799,2.42340087890625,5.593282699584961,-5.593282699584961,,,6,55,,,,,,,,,
-4.907322406768799,3.396759033203125,5.484684467315674,-5.484684467315674,-4.907322406768799,3.396759033203125,5.484684467315674,-5.484684467315674,,,7,63,,,,,,,,,
-4.907322406768799,2.4060821533203125,5.390008926391602,-5.390008926391602,-4.907322406768799,2.4060821533203125,5.390008926391602,-5.390008926391602,,,8,71,,,,,,,,,
-4.907322406768799,3.076019287109375,5.311577320098877,-5.311577320098877,-4.907322406768799,3.076019287109375,5.311577320098877,-5.311577320098877,,,9,79,,,,,,,,,
-4.907322406768799,2.5727081298828125,5.246266841888428,-5.246266841888428,-4.907322406768799,2.5727081298828125,5.246266841888428,-5.246266841888428,nan,nan,10,87,,,,,,,,,
-4.907322406768799,3.093414306640625,5.1865386962890625,-5.1865386962890625,-4.907322406768799,3.093414306640625,5.1865386962890625,-5.1865386962890625,,,11,95,12.72705078125,0.00030350685119628906,-5.957284927368164,0.7854667901992798,12.72705078125,0.00030350685119628906,-5.957284927368164,0.7854667901992798,
,,2.9564318656921387,-2.9564318656921387,,,,,,,12,99,,,,,,,,,0.6988525390625
-4.907322406768799,2.3571014404296875,5.1379804611206055,-5.1379804611206055,-4.907322406768799,2.3571014404296875,5.1379804611206055,-5.1379804611206055,,,12,103,,,,,,,,,
-4.907322406768799,2.459259033203125,5.093896389007568,-5.093896389007568,-4.907322406768799,2.459259033203125,5.093896389007568,-5.093896389007568,,,13,111,,,,,,,,,
-4.907322406768799,3.1720733642578125,5.062788963317871,-5.062788963317871,-4.907322406768799,3.1720733642578125,5.062788963317871,-5.062788963317871,,,14,119,,,,,,,,,
-4.907322406768799,3.193053960800171,5.043439865112305,-5.043439865112305,-4.907322406768799,3.19305419921875,5.043439865112305,-5.043439865112305,nan,nan,15,127,,,,,,,,,
-4.907322406768799,2.5208282470703125,5.03031063079834,-5.03031063079834,-4.907322406768799,2.5208282470703125,5.03031063079834,-5.03031063079834,,,16,135,,,,,,,,,
-4.907322406768799,3.090057611465454,5.024620056152344,-5.024620056152344,-4.907322406768799,3.090057373046875,5.024620056152344,-5.024620056152344,,,17,143,,,,,,,,,
,,2.829075574874878,-2.829075574874878,,,,,,,18,149,,,,,,,,,0.5859375
-4.907322406768799,2.7587127685546875,5.020711898803711,-5.020711898803711,-4.907322406768799,2.7587127685546875,5.020711898803711,-5.020711898803711,,,18,151,,,,,,,,,
-4.907322406768799,5.6314849853515625,5.017521858215332,-5.017521858215332,-4.907322406768799,5.6314849853515625,5.017521858215332,-5.017521858215332,,,19,159,,,,,,,,,
-4.907322406768799,4.754180908203125,5.0156965255737305,-5.0156965255737305,-4.907322406768799,4.754180908203125,5.0156965255737305,-5.0156965255737305,nan,nan,20,167,,,,,,,,,
-4.907322406768799,4.7806549072265625,5.014267444610596,-5.014267444610596,-4.907322406768799,4.7806549072265625,5.014267444610596,-5.014267444610596,,,21,175,13.910675048828125,0.0002866983413696289,-5.144354343414307,0.24790042638778687,13.910675048828125,0.0002866983413696289,-5.144354343414307,0.24790042638778687,
-4.907322406768799,2.8952791690826416,5.014074325561523,-5.014074325561523,-4.907322406768799,2.8952789306640625,5.014074325561523,-5.014074325561523,,,22,183,,,,,,,,,
-4.907322406768799,4.7248077392578125,5.013484477996826,-5.013484477996826,-4.907322406768799,4.7248077392578125,5.013484477996826,-5.013484477996826,,,23,191,,,,,,,,,
,,2.803734302520752,-2.803734302520752,,,,,,,24,199,,,,,,,,,0.6464385986328125
-4.907322406768799,2.896881341934204,5.012911796569824,-5.012911796569824,-4.907322406768799,2.896881103515625,5.012911796569824,-5.012911796569824,,,24,199,,,,,,,,,
-4.907322406768799,2.40997314453125,5.012699127197266,-5.012699127197266,-4.907322406768799,2.40997314453125,5.012699127197266,-5.012699127197266,nan,nan,25,207,,,,,,,,,
-4.907322406768799,3.1658935546875,5.012359619140625,-5.012359619140625,-4.907322406768799,3.1658935546875,5.012359619140625,-5.012359619140625,,,26,215,,,,,,,,,
-4.907322406768799,2.7889254093170166,5.011544227600098,-5.011544227600098,-4.907322406768799,2.7889251708984375,5.011544227600098,-5.011544227600098,,,27,223,,,,,,,,,
-4.907322406768799,3.263092279434204,5.012207984924316,-5.012207984924316,-4.907322406768799,3.263092041015625,5.012207984924316,-5.012207984924316,,,28,231,,,,,,,,,
-4.907322406768799,3.6370086669921875,5.0110697746276855,-5.0110697746276855,-4.907322406768799,3.6370086669921875,5.0110697746276855,-5.0110697746276855,,,29,239,,,,,,,,,
-4.907322406768799,2.385406494140625,5.010653018951416,-5.010653018951416,-4.907322406768799,2.385406494140625,5.010653018951416,-5.010653018951416,nan,nan,30,247,,,,,,,,,
,,2.8221275806427,-2.8221275806427,,,,,,,31,249,,,,,,,,,0.5339813232421875
-4.907322406768799,3.64593505859375,5.01117467880249,-5.01117467880249,-4.907322406768799,3.64593505859375,5.01117467880249,-5.01117467880249,,,31,255,17.666091918945312,0.00038254261016845703,-5.138757705688477,0.2397635132074356,17.666091918945312,0.00038254261016845703,-5.138757705688477,0.2397635132074356,
-4.907322406768799,3.5317230224609375,5.011051654815674,-5.011051654815674,-4.907322406768799,3.5317230224609375,5.011051654815674,-5.011051654815674,,,32,263,,,,,,,,,
-4.907322406768799,4.36920166015625,5.012197494506836,-5.012197494506836,-4.907322406768799,4.36920166015625,5.012197494506836,-5.012197494506836,,,33,271,,,,,,,,,
-4.907322406768799,2.95135498046875,5.009871959686279,-5.009871959686279,-4.907322406768799,2.95135498046875,5.009871959686279,-5.009871959686279,,,34,279,,,,,,,,,
-4.907322406768799,4.1912078857421875,5.009203910827637,-5.009203910827637,-4.907322406768799,4.1912078857421875,5.009203910827637,-5.009203910827637,nan,nan,35,287,,,,,,,,,
-4.907322406768799,2.3462677001953125,5.009853839874268,-5.009853839874268,-4.907322406768799,2.3462677001953125,5.009853839874268,-5.009853839874268,,,36,295,,,,,,,,,
,,2.852159261703491,-2.852159261703491,,,,,,,37,299,,,,,,,,,0.677490234375
-4.907322406768799,2.6055908203125,5.009829521179199,-5.009829521179199,-4.907322406768799,2.6055908203125,5.009829521179199,-5.009829521179199,,,37,303,,,,,,,,,
-4.907322406768799,3.8720703125,5.008705139160156,-5.008705139160156,-4.907322406768799,3.8720703125,5.008705139160156,-5.008705139160156,,,38,311,,,,,,,,,
-4.907322406768799,2.329559326171875,5.008922576904297,-5.008922576904297,-4.907322406768799,2.329559326171875,5.008922576904297,-5.008922576904297,,,39,319,,,,,,,,,
-4.907322406768799,6.2436676025390625,5.007772922515869,-5.007772922515869,-4.907322406768799,6.2436676025390625,5.007772922515869,-5.007772922515869,nan,nan,40,327,,,,,,,,,
-4.907322406768799,2.8580474853515625,5.007707595825195,-5.007707595825195,-4.907322406768799,2.8580474853515625,5.007707595825195,-5.007707595825195,,,41,335,21.496047973632812,0.0007529258728027344,-5.120839595794678,0.23260553181171417,21.496047973632812,0.0007529258728027344,-5.120839595794678,0.23260553181171417,
-4.907322406768799,4.588470458984375,5.008549213409424,-5.008549213409424,-4.907322406768799,4.588470458984375,5.008549213409424,-5.008549213409424,,,42,343,,,,,,,,,
,,2.8131399154663086,-2.8131399154663086,,,,,,,43,349,,,,,,,,,0.5698394775390625
-4.907322406768799,3.0544281005859375,5.008271217346191,-5.008271217346191,-4.907322406768799,3.0544281005859375,5.008271217346191,-5.008271217346191,,,43,351,,,,,,,,,
-4.907322406768799,3.6871337890625,5.0082502365112305,-5.0082502365112305,-4.907322406768799,3.6871337890625,5.0082502365112305,-5.0082502365112305,,,44,359,,,,,,,,,
-4.907322406768799,3.991241455078125,5.007508754730225,-5.007508754730225,-4.907322406768799,3.991241455078125,5.007508754730225,-5.007508754730225,nan,nan,45,367,,,,,,,,,
-4.907322406768799,4.37255859375,5.010271072387695,-5.010271072387695,-4.907322406768799,4.37255859375,5.010271072387695,-5.010271072387695,,,46,375,,,,,,,,,
-4.907322406768799,3.219757080078125,5.007699489593506,-5.007699489593506,-4.907322406768799,3.219757080078125,5.007699489593506,-5.007699489593506,,,47,383,,,,,,,,,
-4.907322406768799,3.9113614559173584,5.007284641265869,-5.007284641265869,-4.907322406768799,3.9113616943359375,5.007284641265869,-5.007284641265869,,,48,391,,,,,,,,,
,,2.8222599029541016,-2.8222599029541016,,,,,,,49,399,,,,,,,,,0.6410980224609375
-4.907322406768799,4.27825927734375,5.007734775543213,-5.007734775543213,-4.907322406768799,4.27825927734375,5.007734775543213,-5.007734775543213,,,49,399,,,,,,,,,
-4.907322406768799,2.467498779296875,5.006298065185547,-5.006298065185547,-4.907322406768799,2.467498779296875,5.006298065185547,-5.006298065185547,nan,nan,50,407,,,,,,,,,
-4.907322406768799,3.9041900634765625,5.006704330444336,-5.006704330444336,-4.907322406768799,3.9041900634765625,5.006704330444336,-5.006704330444336,,,51,415,19.087066650390625,0.00029909610748291016,-5.1793999671936035,0.23416779935359955,19.087066650390625,0.00029909610748291016,-5.1793999671936035,0.23416779935359955,
-4.907322406768799,3.0206298828125,5.008298873901367,-5.008298873901367,-4.907322406768799,3.0206298828125,5.008298873901367,-5.008298873901367,,,52,423,,,,,,,,,
-4.907322406768799,2.5005340576171875,5.006589412689209,-5.006589412689209,-4.907322406768799,2.5005340576171875,5.006589412689209,-5.006589412689209,,,53,431,,,,,,,,,
-4.907322406768799,3.4951019287109375,5.0065693855285645,-5.0065693855285645,-4.907322406768799,3.4951019287109375,5.0065693855285645,-5.0065693855285645,,,54,439,,,,,,,,,
-4.907322406768799,3.2534027099609375,5.005864143371582,-5.005864143371582,-4.907322406768799,3.2534027099609375,5.005864143371582,-5.005864143371582,nan,nan,55,447,,,,,,,,,
,,2.8343305587768555,-2.8343305587768555,,,,,,,56,449,,,,,,,,,0.6633758544921875
-4.907322406768799,5.0989532470703125,5.006393909454346,-5.006393909454346,-4.907322406768799,5.0989532470703125,5.006393909454346,-5.006393909454346,,,56,455,,,,,,,,,
-4.907322406768799,3.234100341796875,5.008998870849609,-5.008998870849609,-4.907322406768799,3.234100341796875,5.008998870849609,-5.008998870849609,,,57,463,,,,,,,,,
-4.907322406768799,2.4912261962890625,5.005542278289795,-5.005542278289795,-4.907322406768799,2.4912261962890625,5.005542278289795,-5.005542278289795,,,58,471,,,,,,,,,
-4.907322406768799,2.9912564754486084,5.005861282348633,-5.005861282348633,-4.907322406768799,2.9912567138671875,5.005861282348633,-5.005861282348633,,,59,479,,,,,,,,,
-4.907322406768799,3.0709075927734375,5.006586074829102,-5.006586074829102,-4.907322406768799,3.0709075927734375,5.006586074829102,-5.006586074829102,nan,nan,60,487,,,,,,,,,
-4.907322406768799,3.2973480224609375,5.007038116455078,-5.007038116455078,-4.907322406768799,3.2973480224609375,5.007038116455078,-5.007038116455078,,,61,495,13.417054176330566,0.0006558895111083984,-5.090260028839111,0.21646949648857117,13.41705322265625,0.0006558895111083984,-5.090260028839111,0.21646949648857117,
,,2.791964292526245,-2.791964292526245,,,,,,,62,499,,,,,,,,,0.6562042236328125
-4.907322406768799,6.205291748046875,5.005924701690674,-5.005924701690674,-4.907322406768799,6.205291748046875,5.005924701690674,-5.005924701690674,,,62,503,,,,,,,,,
-4.907322406768799,3.325653076171875,5.005273342132568,-5.005273342132568,-4.907322406768799,3.325653076171875,5.005273342132568,-5.005273342132568,,,63,511,,,,,,,,,
-4.907322406768799,3.2437896728515625,5.006711959838867,-5.006711959838867,-4.907322406768799,3.2437896728515625,5.006711959838867,-5.006711959838867,,,64,519,,,,,,,,,
-4.907322406768799,2.5421142578125,5.0067667961120605,-5.0067667961120605,-4.907322406768799,2.5421142578125,5.0067667961120605,-5.0067667961120605,nan,nan,65,527,,,,,,,,,
-4.907322406768799,2.4489593505859375,5.004307270050049,-5.004307270050049,-4.907322406768799,2.4489593505859375,5.004307270050049,-5.004307270050049,,,66,535,,,,,,,,,
-4.907322406768799,3.3029937744140625,5.005395412445068,-5.005395412445068,-4.907322406768799,3.3029937744140625,5.005395412445068,-5.005395412445068,,,67,543,,,,,,,,,
,,2.7855849266052246,-2.7855849266052246,,,,,,,68,549,,,,,,,,,0.67962646484375
-4.907322406768799,3.3097074031829834,5.009936809539795,-5.009936809539795,-4.907322406768799,3.3097076416015625,5.009936809539795,-5.009936809539795,,,68,551,,,,,,,,,
-4.907322406768799,4.189453125,5.004272937774658,-5.004272937774658,-4.907322406768799,4.189453125,5.004272937774658,-5.004272937774658,,,69,559,,,,,,,,,
-4.907322406768799,2.9991912841796875,5.0044660568237305,-5.0044660568237305,-4.907322406768799,2.9991912841796875,5.0044660568237305,-5.0044660568237305,nan,nan,70,567,,,,,,,,,
-4.907322406768799,3.9562225341796875,5.005801677703857,-5.005801677703857,-4.907322406768799,3.9562225341796875,5.005801677703857,-5.005801677703857,,,71,575,17.900314331054688,0.0006011724472045898,-5.131043910980225,0.23110134899616241,17.900314331054688,0.0006011724472045898,-5.131043910980225,0.23110134899616241,
-4.907322406768799,3.0796051025390625,5.005182266235352,-5.005182266235352,-4.907322406768799,3.0796051025390625,5.005182266235352,-5.005182266235352,,,72,583,,,,,,,,,
-4.907322406768799,2.7803802490234375,5.006072044372559,-5.006072044372559,-4.907322406768799,2.7803802490234375,5.006072044372559,-5.006072044372559,,,73,591,,,,,,,,,
,,2.8445301055908203,-2.8445301055908203,,,,,,,74,599,,,,,,,,,2.37548828125
-4.907322406768799,3.43353271484375,5.00551176071167,-5.00551176071167,-4.907322406768799,3.43353271484375,5.00551176071167,-5.00551176071167,,,74,599,,,,,,,,,
-4.907322406768799,3.8159942626953125,5.0045599937438965,-5.0045599937438965,-4.907322406768799,3.8159942626953125,5.0045599937438965,-5.0045599937438965,nan,nan,75,607,,,,,,,,,
-4.907322406768799,2.459716796875,5.006557464599609,-5.006557464599609,-4.907322406768799,2.459716796875,5.006557464599609,-5.006557464599609,,,76,615,,,,,,,,,
-4.907322406768799,3.572540283203125,5.0066304206848145,-5.0066304206848145,-4.907322406768799,3.572540283203125,5.0066304206848145,-5.0066304206848145,,,77,623,,,,,,,,,
-4.907322406768799,3.693084716796875,5.00362491607666,-5.00362491607666,-4.907322406768799,3.693084716796875,5.00362491607666,-5.00362491607666,,,78,631,,,,,,,,,
-4.907322406768799,3.8602447509765625,5.004943370819092,-5.004943370819092,-4.907322406768799,3.8602447509765625,5.004943370819092,-5.004943370819092,,,79,639,,,,,,,,,
-4.907322406768799,2.8746798038482666,5.006214141845703,-5.006214141845703,-4.907322406768799,2.8746795654296875,5.006214141845703,-5.006214141845703,nan,nan,80,647,,,,,,,,,
,,2.81771183013916,-2.81771183013916,,,,,,,81,649,,,,,,,,,0.671539306640625
-4.907322406768799,4.716033935546875,5.004117965698242,-5.004117965698242,-4.907322406768799,4.716033935546875,5.004117965698242,-5.004117965698242,,,81,655,17.8167724609375,0.00032842159271240234,-5.164837837219238,0.20482918620109558,17.8167724609375,0.00032842159271240234,-5.164837837219238,0.20482918620109558,
-4.907322406768799,4.6428680419921875,5.0043535232543945,-5.0043535232543945,-4.907322406768799,4.6428680419921875,5.0043535232543945,-5.0043535232543945,,,82,663,,,,,,,,,
-4.907322406768799,5.0128173828125,5.003376007080078,-5.003376007080078,-4.907322406768799,5.0128173828125,5.003376007080078,-5.003376007080078,,,83,671,,,,,,,,,
-4.907322406768799,6.2012481689453125,5.007039546966553,-5.007039546966553,-4.907322406768799,6.2012481689453125,5.007039546966553,-5.007039546966553,,,84,679,,,,,,,,,
-4.907322406768799,3.075409173965454,5.004687309265137,-5.004687309265137,-4.907322406768799,3.075408935546875,5.004687309265137,-5.004687309265137,nan,nan,85,687,,,,,,,,,
-4.907322406768799,3.583984375,5.003105640411377,-5.003105640411377,-4.907322406768799,3.583984375,5.003105640411377,-5.003105640411377,,,86,695,,,,,,,,,
,,2.7854762077331543,-2.7854762077331543,,,,,,,87,699,,,,,,,,,0.7469940185546875
-4.907322406768799,3.426513671875,5.003645420074463,-5.003645420074463,-4.907322406768799,3.426513671875,5.003645420074463,-5.003645420074463,,,87,703,,,,,,,,,
-4.907322406768799,3.70697021484375,5.008944988250732,-5.008944988250732,-4.907322406768799,3.70697021484375,5.008944988250732,-5.008944988250732,,,88,711,,,,,,,,,
-4.907322406768799,2.97210693359375,5.0054731369018555,-5.0054731369018555,-4.907322406768799,2.97210693359375,5.0054731369018555,-5.0054731369018555,,,89,719,,,,,,,,,
-4.907322406768799,2.8794097900390625,5.003425121307373,-5.003425121307373,-4.907322406768799,2.8794097900390625,5.003425121307373,-5.003425121307373,nan,nan,90,727,,,,,,,,,
-4.907322406768799,7.488479137420654,5.004039764404297,-5.004039764404297,-4.907322406768799,7.4884796142578125,5.004039764404297,-5.004039764404297,,,91,735,15.457687377929688,0.00040400028228759766,-5.1257781982421875,0.20392638444900513,15.457687377929688,0.00040400028228759766,-5.1257781982421875,0.20392638444900513,
-4.907322406768799,3.535461664199829,5.0042338371276855,-5.0042338371276855,-4.907322406768799,3.53546142578125,5.0042338371276855,-5.0042338371276855,,,92,743,,,,,,,,,
,,2.789614677429199,-2.789614677429199,,,,,,,93,749,,,,,,,,,1.9281768798828125
-4.907322406768799,4.02740478515625,5.003599166870117,-5.003599166870117,-4.907322406768799,4.02740478515625,5.003599166870117,-5.003599166870117,,,93,751,,,,,,,,,
-4.907322406768799,3.8674161434173584,5.005071640014648,-5.005071640014648,-4.907322406768799,3.8674163818359375,5.005071640014648,-5.005071640014648,,,94,759,,,,,,,,,
-4.907322406768799,3.130645513534546,5.003221035003662,-5.003221035003662,-4.907322406768799,3.130645751953125,5.003221035003662,-5.003221035003662,nan,nan,95,767,,,,,,,,,
-4.907322406768799,9.706802368164062,5.003220558166504,-5.003220558166504,-4.907322406768799,9.706802368164062,5.003220558166504,-5.003220558166504,,,96,775,,,,,,,,,
-4.907322406768799,3.2912442684173584,5.004591464996338,-5.004591464996338,-4.907322406768799,3.2912445068359375,5.004591464996338,-5.004591464996338,,,97,783,,,,,,,,,
-4.907322406768799,3.77288818359375,5.004487991333008,-5.004487991333008,-4.907322406768799,3.77288818359375,5.004487991333008,-5.004487991333008,,,98,791,,,,,,,,,
,,2.799159288406372,-2.799159288406372,,,,,,,99,799,,,,,,,,,0.648193359375
-4.907322406768799,3.0322265625,5.002591133117676,-5.002591133117676,-4.907322406768799,3.0322265625,5.002591133117676,-5.002591133117676,,,99,799,,,,,,,,,
-4.907322406768799,2.8327178955078125,5.002714157104492,-5.002714157104492,-4.907322406768799,2.8327178955078125,5.002714157104492,-5.002714157104492,nan,nan,100,807,,,,,,,,,
-4.907322406768799,3.643646240234375,5.003940105438232,-5.003940105438232,-4.907322406768799,3.643646240234375,5.003940105438232,-5.003940105438232,,,101,815,16.47735595703125,0.0006645918474532664,-5.088837623596191,0.21890901029109955,16.47735595703125,0.0006645917892456055,-5.088837623596191,0.21890901029109955,
-4.907322406768799,5.0574493408203125,5.0057501792907715,-5.0057501792907715,-4.907322406768799,5.0574493408203125,5.0057501792907715,-5.0057501792907715,,,102,823,,,,,,,,,
-4.907322406768799,3.5323333740234375,5.005512714385986,-5.005512714385986,-4.907322406768799,3.5323333740234375,5.005512714385986,-5.005512714385986,,,103,831,,,,,,,,,
-4.907322406768799,3.5532379150390625,5.0024495124816895,-5.0024495124816895,-4.907322406768799,3.5532379150390625,5.0024495124816895,-5.0024495124816895,,,104,839,,,,,,,,,
-4.907322406768799,2.9913330078125,5.004319667816162,-5.004319667816162,-4.907322406768799,2.9913330078125,5.004319667816162,-5.004319667816162,nan,nan,105,847,,,,,,,,,
,,2.80977725982666,-2.80977725982666,,,,,,,106,849,,,,,,,,,0.516510009765625
-4.907322406768799,3.2111358642578125,5.005743026733398,-5.005743026733398,-4.907322406768799,3.2111358642578125,5.005743026733398,-5.005743026733398,,,106,855,,,,,,,,,
-4.907322406768799,2.50244140625,5.004068374633789,-5.004068374633789,-4.907322406768799,2.50244140625,5.004068374633789,-5.004068374633789,,,107,863,,,,,,,,,
-4.907322406768799,3.1060028076171875,5.002937316894531,-5.002937316894531,-4.907322406768799,3.1060028076171875,5.002937316894531,-5.002937316894531,,,108,871,,,,,,,,,
-4.907322406768799,6.439362049102783,5.004790782928467,-5.004790782928467,-4.907322406768799,6.439361572265625,5.004790782928467,-5.004790782928467,,,109,879,,,,,,,,,
-4.907322406768799,4.426727294921875,5.0050249099731445,-5.0050249099731445,-4.907322406768799,4.426727294921875,5.0050249099731445,-5.0050249099731445,nan,nan,110,887,,,,,,,,,
-4.907322406768799,3.2990264892578125,5.001978874206543,-5.001978874206543,-4.907322406768799,3.2990264892578125,5.001978874206543,-5.001978874206543,,,111,895,19.085617065429688,0.0002599954605102539,-5.149121284484863,0.21909737586975098,19.085617065429688,0.0002599954605102539,-5.149121284484863,0.21909737586975098,
,,2.8236193656921387,-2.8236193656921387,,,,,,,112,899,,,,,,,,,0.7178497314453125
-4.907322406768799,3.4261322021484375,5.0031232833862305,-5.0031232833862305,-4.907322406768799,3.4261322021484375,5.0031232833862305,-5.0031232833862305,,,112,903,,,,,,,,,
-4.907322406768799,4.0477752685546875,5.004607200622559,-5.004607200622559,-4.907322406768799,4.0477752685546875,5.004607200622559,-5.004607200622559,,,113,911,,,,,,,,,
-4.907322406768799,3.229980707168579,5.002445697784424,-5.002445697784424,-4.907322406768799,3.22998046875,5.002445697784424,-5.002445697784424,,,114,919,,,,,,,,,
-4.907322406768799,5.2759552001953125,5.003641128540039,-5.003641128540039,-4.907322406768799,5.2759552001953125,5.003641128540039,-5.003641128540039,nan,nan,115,927,,,,,,,,,
-4.907322406768799,3.0535125732421875,5.003696441650391,-5.003696441650391,-4.907322406768799,3.0535125732421875,5.003696441650391,-5.003696441650391,,,116,935,,,,,,,,,
-4.907322406768799,3.20159912109375,5.003264427185059,-5.003264427185059,-4.907322406768799,3.20159912109375,5.003264427185059,-5.003264427185059,,,117,943,,,,,,,,,
,,2.7875187397003174,-2.7875187397003174,,,,,,,118,949,,,,,,,,,0.6072235107421875
