log_prob_true,time_log_prob,loss,log_prob,val_log_prob_true,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,val_loss_jacobian_u,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,val_log_prob_p,val_kl_distance,time_forward
-5.001633644104004,3.382181406021118,5.396458625793457,-5.396458625793457,-5.001633644104004,3.382181406021118,5.396458625793457,-5.396458625793457,,,79,79,,,,,,,,,
-5.001633644104004,3.537306070327759,5.386666774749756,-5.386666774749756,-5.001633644104004,3.537306308746338,5.386666774749756,-5.386666774749756,nan,nan,80,80,,,,,,,,,
-5.001633644104004,3.447899341583252,5.377167701721191,-5.377167701721191,-5.001633644104004,3.447899341583252,5.377167701721191,-5.377167701721191,,,81,81,6.296695709228516,0.0032498836517333984,-5.953694820404053,1.0199854373931885,6.296695709228516,0.0032498836517333984,-5.953694820404053,1.0199854373931885,
-5.001633644104004,3.430323600769043,5.367927074432373,-5.367927074432373,-5.001633644104004,3.430323839187622,5.367927074432373,-5.367927074432373,,,82,82,,,,,,,,,
-5.001633644104004,3.3355677127838135,5.3588972091674805,-5.3588972091674805,-5.001633644104004,3.3355677127838135,5.3588972091674805,-5.3588972091674805,,,83,83,,,,,,,,,
-5.001633644104004,3.285132884979248,5.350035667419434,-5.350035667419434,-5.001633644104004,3.285132884979248,5.350035667419434,-5.350035667419434,,,84,84,,,,,,,,,
-5.001633644104004,3.149876117706299,5.341310977935791,-5.341310977935791,-5.001633644104004,3.149876117706299,5.341310977935791,-5.341310977935791,nan,nan,85,85,,,,,,,,,
-5.001633644104004,3.36689829826355,5.332710266113281,-5.332710266113281,-5.001633644104004,3.36689829826355,5.332710266113281,-5.332710266113281,,,86,86,,,,,,,,,
-5.001633644104004,3.441786050796509,5.3242411613464355,-5.3242411613464355,-5.001633644104004,3.441786050796509,5.3242411613464355,-5.3242411613464355,,,87,87,,,,,,,,,
-5.001633644104004,3.266028881072998,5.315922737121582,-5.315922737121582,-5.001633644104004,3.266028881072998,5.315922737121582,-5.315922737121582,,,88,88,,,,,,,,,
-5.001633644104004,3.3416810035705566,5.307785511016846,-5.307785511016846,-5.001633644104004,3.3416810035705566,5.307785511016846,-5.307785511016846,,,89,89,,,,,,,,,
-5.001633644104004,3.339388370513916,5.299858570098877,-5.299858570098877,-5.001633644104004,3.339388370513916,5.299858570098877,-5.299858570098877,nan,nan,90,90,,,,,,,,,
-5.001633644104004,3.248453140258789,5.2921648025512695,-5.2921648025512695,-5.001633644104004,3.248453140258789,5.2921648025512695,-5.2921648025512695,,,91,91,6.222571849822998,0.0035817623138427734,-5.555490970611572,0.6423120498657227,6.222571849822998,0.0035817623138427734,-5.555490970611572,0.6423120498657227,
-5.001633644104004,3.704658031463623,5.284716606140137,-5.284716606140137,-5.001633644104004,3.704658031463623,5.284716606140137,-5.284716606140137,,,92,92,,,,,,,,,
-5.001633644104004,3.2163584232330322,5.277515888214111,-5.277515888214111,-5.001633644104004,3.2163584232330322,5.277515888214111,-5.277515888214111,,,93,93,,,,,,,,,
-5.001633644104004,3.3179919719696045,5.270559310913086,-5.270559310913086,-5.001633644104004,3.3179919719696045,5.270559310913086,-5.270559310913086,,,94,94,,,,,,,,,
-5.001633644104004,3.24998140335083,5.26383638381958,-5.26383638381958,-5.001633644104004,3.24998140335083,5.26383638381958,-5.26383638381958,nan,nan,95,95,,,,,,,,,
-5.001633644104004,3.6099019050598145,5.257338523864746,-5.257338523864746,-5.001633644104004,3.6099019050598145,5.257338523864746,-5.257338523864746,,,96,96,,,,,,,,,
-5.001633644104004,3.1216022968292236,5.251056671142578,-5.251056671142578,-5.001633644104004,3.1216022968292236,5.251056671142578,-5.251056671142578,,,97,97,,,,,,,,,
-5.001633644104004,2.8503246307373047,5.244986534118652,-5.244986534118652,-5.001633644104004,2.8503246307373047,5.244986534118652,-5.244986534118652,,,98,98,,,,,,,,,
,,2.972872734069824,-2.972872734069824,,,,,,,99,99,,,,,,,,,0.7390022277832031
-5.001633644104004,3.1636312007904053,5.239128112792969,-5.239128112792969,-5.001633644104004,3.1636312007904053,5.239128112792969,-5.239128112792969,,,99,99,,,,,,,,,
-5.001633644104004,3.493748903274536,5.2334818840026855,-5.2334818840026855,-5.001633644104004,3.4937491416931152,5.2334818840026855,-5.2334818840026855,nan,nan,100,100,,,,,,,,,
-5.001633644104004,3.090271472930908,5.228050708770752,-5.228050708770752,-5.001633644104004,3.090271472930908,5.228050708770752,-5.228050708770752,,,101,101,6.052164077758789,0.0052073001861572266,-5.526211261749268,0.6320527195930481,6.052164077758789,0.0052073001861572266,-5.526211261749268,0.6320527195930481,
-5.001633644104004,3.813169002532959,5.222839832305908,-5.222839832305908,-5.001633644104004,3.813169002532959,5.222839832305908,-5.222839832305908,,,102,102,,,,,,,,,
-5.001633644104004,3.1873202323913574,5.2178473472595215,-5.2178473472595215,-5.001633644104004,3.1873202323913574,5.2178473472595215,-5.2178473472595215,,,103,103,,,,,,,,,
-5.001633644104004,3.165923595428467,5.213070392608643,-5.213070392608643,-5.001633644104004,3.165923595428467,5.213070392608643,-5.213070392608643,,,104,104,,,,,,,,,
-5.001633644104004,3.5013904571533203,5.208498954772949,-5.208498954772949,-5.001633644104004,3.5013906955718994,5.208498954772949,-5.208498954772949,nan,nan,105,105,,,,,,,,,
-5.001633644104004,2.747926950454712,5.204116344451904,-5.204116344451904,-5.001633644104004,2.747926950454712,5.204116344451904,-5.204116344451904,,,106,106,,,,,,,,,
-5.001633644104004,3.175093650817871,5.199903964996338,-5.199903964996338,-5.001633644104004,3.175093650817871,5.199903964996338,-5.199903964996338,,,107,107,,,,,,,,,
-5.001633644104004,3.210245132446289,5.195841312408447,-5.195841312408447,-5.001633644104004,3.210245132446289,5.195841312408447,-5.195841312408447,,,108,108,,,,,,,,,
-5.001633644104004,3.110139846801758,5.191917896270752,-5.191917896270752,-5.001633644104004,3.110139846801758,5.191917896270752,-5.191917896270752,,,109,109,,,,,,,,,
-5.001633644104004,3.490692615509033,5.1881303787231445,-5.1881303787231445,-5.001633644104004,3.490692615509033,5.1881303787231445,-5.1881303787231445,nan,nan,110,110,,,,,,,,,
-5.001633644104004,3.078044891357422,5.184494495391846,-5.184494495391846,-5.001633644104004,3.078044891357422,5.184494495391846,-5.184494495391846,,,111,111,6.399857521057129,0.0023164749145507812,-5.220978260040283,0.3285292387008667,6.399857521057129,0.0023164749145507812,-5.220978260040283,0.3285292387008667,
-5.001633644104004,3.092564105987549,5.181037425994873,-5.181037425994873,-5.001633644104004,3.092564105987549,5.181037425994873,-5.181037425994873,,,112,112,,,,,,,,,
-5.001633644104004,3.2255282402038574,5.177796840667725,-5.177796840667725,-5.001633644104004,3.2255282402038574,5.177796840667725,-5.177796840667725,,,113,113,,,,,,,,,
-5.001633644104004,2.7616817951202393,5.1748127937316895,-5.1748127937316895,-5.001633644104004,2.7616817951202393,5.1748127937316895,-5.1748127937316895,,,114,114,,,,,,,,,
-5.001633644104004,3.227820873260498,5.172122955322266,-5.172122955322266,-5.001633644104004,3.227820873260498,5.172122955322266,-5.172122955322266,nan,nan,115,115,,,,,,,,,
-5.001633644104004,3.532721519470215,5.169748783111572,-5.169748783111572,-5.001633644104004,3.532721519470215,5.169748783111572,-5.169748783111572,,,116,116,,,,,,,,,
-5.001633644104004,3.2729063034057617,5.167699337005615,-5.167699337005615,-5.001633644104004,3.2729063034057617,5.167699337005615,-5.167699337005615,,,117,117,,,,,,,,,
-5.001633644104004,3.358492374420166,5.165966033935547,-5.165966033935547,-5.001633644104004,3.358492374420166,5.165966033935547,-5.165966033935547,,,118,118,,,,,,,,,
-5.001633644104004,3.0979132652282715,5.164523601531982,-5.164523601531982,-5.001633644104004,3.0979132652282715,5.164523601531982,-5.164523601531982,,,119,119,,,,,,,,,
-5.001633644104004,3.411219596862793,5.163336277008057,-5.163336277008057,-5.001633644104004,3.411219596862793,5.163336277008057,-5.163336277008057,nan,nan,120,120,,,,,,,,,
-5.001633644104004,3.157517910003662,5.162354946136475,-5.162354946136475,-5.001633644104004,3.157517910003662,5.162354946136475,-5.162354946136475,,,121,121,6.355536460876465,0.0015282630920410156,-5.282249450683594,0.2979090213775635,6.355536460876465,0.0015282630920410156,-5.282249450683594,0.2979090213775635,
-5.001633644104004,2.7196528911590576,5.161529064178467,-5.161529064178467,-5.001633644104004,2.7196528911590576,5.161529064178467,-5.161529064178467,,,122,122,,,,,,,,,
-5.001633644104004,3.194197654724121,5.160810947418213,-5.160810947418213,-5.001633644104004,3.194197654724121,5.160810947418213,-5.160810947418213,,,123,123,,,,,,,,,
-5.001633644104004,3.1491119861602783,5.160159587860107,-5.160159587860107,-5.001633644104004,3.1491119861602783,5.160159587860107,-5.160159587860107,,,124,124,,,,,,,,,
-5.001633644104004,3.0100345611572266,5.159546852111816,-5.159546852111816,-5.001633644104004,3.0100345611572266,5.159546852111816,-5.159546852111816,nan,nan,125,125,,,,,,,,,
-5.001633644104004,2.6722748279571533,5.158956527709961,-5.158956527709961,-5.001633644104004,2.6722748279571533,5.158956527709961,-5.158956527709961,,,126,126,,,,,,,,,
-5.001633644104004,2.767030954360962,5.158379554748535,-5.158379554748535,-5.001633644104004,2.767030954360962,5.158379554748535,-5.158379554748535,,,127,127,,,,,,,,,
-5.001633644104004,3.4234461784362793,5.157814025878906,-5.157814025878906,-5.001633644104004,3.4234461784362793,5.157814025878906,-5.157814025878906,,,128,128,,,,,,,,,
-5.001633644104004,3.159046173095703,5.157257080078125,-5.157257080078125,-5.001633644104004,3.159046173095703,5.157257080078125,-5.157257080078125,,,129,129,,,,,,,,,
-5.001633644104004,3.2110092639923096,5.156704425811768,-5.156704425811768,-5.001633644104004,3.2110092639923096,5.156704425811768,-5.156704425811768,nan,nan,130,130,,,,,,,,,
-5.001633644104004,3.207188367843628,5.156153678894043,-5.156153678894043,-5.001633644104004,3.207188367843628,5.156153678894043,-5.156153678894043,,,131,131,6.275299072265625,0.0028532743453979492,-5.27240514755249,0.3302106559276581,6.275299072265625,0.0028532743453979492,-5.27240514755249,0.3302106559276581,
-5.001633644104004,3.42726731300354,5.155598163604736,-5.155598163604736,-5.001633644104004,3.427267074584961,5.155598163604736,-5.155598163604736,,,132,132,,,,,,,,,
-5.001633644104004,3.3768327236175537,5.155034065246582,-5.155034065246582,-5.001633644104004,3.3768324851989746,5.155034065246582,-5.155034065246582,,,133,133,,,,,,,,,
-5.001633644104004,3.1773860454559326,5.154455661773682,-5.154455661773682,-5.001633644104004,3.1773860454559326,5.154455661773682,-5.154455661773682,,,134,134,,,,,,,,,
-5.001633644104004,3.961416482925415,5.153861999511719,-5.153861999511719,-5.001633644104004,3.961416482925415,5.153861999511719,-5.153861999511719,nan,nan,135,135,,,,,,,,,
-5.001633644104004,3.1261870861053467,5.153257846832275,-5.153257846832275,-5.001633644104004,3.1261870861053467,5.153257846832275,-5.153257846832275,,,136,136,,,,,,,,,
-5.001633644104004,3.468531608581543,5.152651786804199,-5.152651786804199,-5.001633644104004,3.468531847000122,5.152651786804199,-5.152651786804199,,,137,137,,,,,,,,,
-5.001633644104004,3.185027599334717,5.152059078216553,-5.152059078216553,-5.001633644104004,3.185027599334717,5.152059078216553,-5.152059078216553,,,138,138,,,,,,,,,
-5.001633644104004,3.0994415283203125,5.151496887207031,-5.151496887207031,-5.001633644104004,3.0994415283203125,5.151496887207031,-5.151496887207031,,,139,139,,,,,,,,,
-5.001633644104004,3.2431039810180664,5.150979995727539,-5.150979995727539,-5.001633644104004,3.2431039810180664,5.150979995727539,-5.150979995727539,nan,nan,140,140,,,,,,,,,
-5.001633644104004,3.11319637298584,5.150517463684082,-5.150517463684082,-5.001633644104004,3.11319637298584,5.150517463684082,-5.150517463684082,,,141,141,6.392980098724365,0.002472996711730957,-5.156370639801025,0.32714951038360596,6.392980098724365,0.002472996711730957,-5.156370639801025,0.32714951038360596,
-5.001633644104004,3.1200737953186035,5.150110721588135,-5.150110721588135,-5.001633644104004,3.1200737953186035,5.150110721588135,-5.150110721588135,,,142,142,,,,,,,,,
-5.001633644104004,3.135357141494751,5.149749755859375,-5.149749755859375,-5.001633644104004,3.135357141494751,5.149749755859375,-5.149749755859375,,,143,143,,,,,,,,,
-5.001633644104004,3.154461145401001,5.149417400360107,-5.149417400360107,-5.001633644104004,3.154461145401001,5.149417400360107,-5.149417400360107,,,144,144,,,,,,,,,
-5.001633644104004,3.5571746826171875,5.149092674255371,-5.149092674255371,-5.001633644104004,3.5571746826171875,5.149092674255371,-5.149092674255371,nan,nan,145,145,,,,,,,,,
-5.001633644104004,3.476937770843506,5.148748397827148,-5.148748397827148,-5.001633644104004,3.4769375324249268,5.148748397827148,-5.148748397827148,,,146,146,,,,,,,,,
-5.001633644104004,3.2637364864349365,5.148366451263428,-5.148366451263428,-5.001633644104004,3.2637364864349365,5.148366451263428,-5.148366451263428,,,147,147,,,,,,,,,
